MF Pb,MF Zn,MF Fe,PbFC Pb,PbFC ZN,PbFC Fe,ZRF Pb,ZRF Zn,ZRF Fe,ZRT A Pb,ZRT A Zn,ZRT A Fe,ZRT B Pb,ZRT B Zn,ZRT B Fe,ZRT Comb Pb,ZRT Comb Zn,ZRT Comb Fe,Z1RC Pb,Z1RC Zn,Z1RC Fe,Z2RC Pb,Z2RC Zn,Z2RC Fe,ZRCC Pb,ZRCC Zn,ZRCC Fe,value,qualityName_id
4.8979086876,13.695166588,5.3536639214,45.782066345,16.493659973,8.8626184464,1.8230073452,16.297386169,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4773845673,43.316234589,5.2260761261,3.0993463993,23.512857437,14.334276199,2.3333508968,28.969200134,8.3971834183,0.5928226,2
4.8979086876,13.695166588,5.22595644,45.782066345,16.493659973,8.8626184464,1.8230073452,16.297386169,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.660415649,5.0763568878,3.0993463993,23.512857437,14.334276199,2.3333508968,28.969200134,8.3971834183,0.5471732,1
4.8979086876,13.695166588,5.22595644,45.782066345,16.493659973,8.8626184464,1.8230073452,16.297386169,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.660415649,5.0763568878,3.0993463993,23.512857437,14.334276199,2.3333508968,28.969200134,8.3971834183,0.03835159,2
4.8979086876,13.695166588,5.22595644,45.782066345,16.493659973,8.8626184464,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.660415649,5.0763568878,2.985011816,23.651405334,14.136364937,2.3333508968,28.969200134,8.3971834183,0.7463291,1
4.8979086876,13.695166588,5.22595644,46.574067114,15.007596241,5.7870653353,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.660415649,5.0763568878,2.985011816,23.651405334,14.136364937,2.3333508968,29.235111237,8.3971834183,0.299802,2
4.8979086876,13.585053998,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.136364937,2.3333508968,29.235111237,8.3971834183,0.7688673,1
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.136364937,2.3333508968,29.235111237,8.3971834183,0.03804123,2
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.136364937,2.3333508968,29.235111237,8.3971834183,0.7605389,1
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.18437278,2.3333508968,29.235111237,8.3971834183,0.0,2
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.235111237,8.3971834183,0.9482078000000002,1
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.235111237,8.3971834183,0.0739495,2
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.330835604,8.3082872996,0.6809499,1
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.315425873,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.330835604,8.3082872996,0.148536,2
4.8979086876,13.54970932,5.22595644,46.829044342,14.529171944,4.7969198227,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.361185074,8.2801027298,1.281069,1
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.361185074,8.2801027298,0.03803936,2
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.361185074,8.2801027298,0.6621715,1
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.651405334,14.337327003,2.3333508968,29.361185074,8.2801027298,0.11415750000000001,2
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,0.8427794,1
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,0.0,2
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,0.9321985999999999,1
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,0.43233119999999997,2
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,1.08928,1
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.850891113,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.361185074,8.2801027298,0.5573635,2
5.0036273003,13.54970932,5.22595644,46.498031616,16.413768768,9.3576745987,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.731723785,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.234703064,8.2801027298,0.8634655999999999,1
4.8988265991,13.54970932,5.22595644,47.355377197,14.842686653,6.0570816994,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.731723785,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.234703064,8.2801027298,0.22977809999999999,2
4.8988265991,13.54970932,5.22595644,47.355377197,14.842686653,6.0570816994,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.731723785,5.0763568878,2.985011816,23.835006714,14.337327003,2.3333508968,29.234703064,8.2801027298,0.9895639999999999,1
4.8988265991,13.54970932,5.22595644,46.43408447,14.946841949,5.4368073198,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,23.835006714,14.337327003,2.2084190845,29.515766144,8.4058351517,0.0,2
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,23.835006714,14.337327003,2.2084190845,29.515766144,8.4058351517,2.095704,1
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,23.968211525,14.337327003,2.2084190845,29.515766144,8.4058351517,0.0,2
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,24.07393837,14.337327003,2.2084190845,29.515766144,8.4058351517,0.8890138000000001,1
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,24.07393837,14.337327003,2.2084190845,29.515766144,8.4058351517,0.5007299,2
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,24.07393837,14.337327003,2.2084190845,29.515766144,8.4058351517,0.8349945,1
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,24.07393837,14.337327003,2.2084190845,29.515766144,8.4058351517,0.3876167,2
4.8988265991,13.54970932,5.22595644,46.117839813,14.98259449,5.2238907814,1.7767444849,16.083269119,6.9963636398,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.913146973,5.0763568878,2.985011816,24.07393837,14.337327003,2.2084190845,29.515766144,8.4058351517,1.265313,1
5.0546970367,13.903608322,5.8630237579,46.49790381,14.981777027,5.7814365556,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.814834595,5.0763568878,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,0.1167052,2
5.0546970367,13.903608322,5.8630237579,46.375164032,15.218562126,6.3231749535,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.3288247585,43.814834595,5.0763568878,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,1.1788450000000001,1
5.0546970367,13.903608322,5.8630237579,46.375164032,15.218562126,6.3231749535,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.365093231,5.3593235016,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,0.49403739999999996,2
5.0546970367,13.903608322,5.8630237579,46.375164032,15.218562126,6.3231749535,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.365093231,5.3593235016,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,0.6144273,1
5.0546970367,13.903608322,5.8630237579,46.375164032,15.218562126,6.3231749535,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.365093231,5.3593235016,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,0.3531135,2
5.0546970367,13.903608322,5.8630237579,46.375164032,15.218562126,6.3231749535,2.0196011066,16.101076126,7.1039223671,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.365093231,5.3593235016,2.985011816,24.255195618,14.337327003,2.2084190845,29.971038818,8.4058351517,3.4878839999999998,1
5.0546970367,13.945026398,5.900431633,46.246681213,16.412004471,9.0541162491,2.1443359852,16.101076126,7.2550606728,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.516147024,5.3593235016,2.985011816,24.066926956,14.610050201,2.2084190845,29.639425278,8.6739444733,0.0,2
5.0546970367,13.945026398,5.900431633,46.246681213,16.412004471,9.0541162491,2.1443359852,16.101076126,7.2550606728,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.714107513,5.3593235016,2.985011816,24.066926956,14.610050201,2.2084190845,29.639425278,8.6739444733,0.8768739,1
5.0546970367,13.945026398,5.900431633,46.246681213,16.412004471,9.0541162491,2.1443359852,16.101076126,7.4372515678,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.714107513,5.3593235016,2.985011816,24.066926956,14.610050201,2.2084190845,29.639425278,8.6739444733,0.0,2
5.0546970367,13.945026398,5.900431633,46.246681213,16.412004471,9.0541162491,2.1443359852,16.101076126,7.4372515678,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.714107513,5.3593235016,2.985011816,24.066926956,14.610050201,2.2084190845,29.313609352,8.8323382842,0.6884884,1
5.0546970367,13.945026398,5.7675671577,46.246681213,15.14849472,5.8061423302,2.1443359852,16.101076126,7.4372515678,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.714107513,5.3593235016,2.985011816,23.549224854,14.833762169,2.2084190845,29.211353302,8.8820495605,0.25087,2
5.0546970367,13.945026398,5.7675671577,46.246681213,15.14849472,5.8061423302,2.1443359852,16.101076126,7.4372515678,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.714107513,5.3593235016,2.985011816,23.549224854,14.833762169,2.2084190845,29.211353302,8.8820495605,2.3030060000000003,1
5.0546970367,13.780881882,5.6566061974,47.009979248,13.204479218,1.3114109039,2.3245358467,16.220132828,7.4372515678,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,2.985011816,23.38253212,14.833762169,2.2084190845,29.046094894,8.7277135849,0.28110830000000003,2
5.0546970367,13.780881882,5.6566061974,47.009979248,13.204479218,1.3114109039,2.3245358467,16.220132828,7.5020245564,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,2.985011816,23.38253212,14.833762169,2.2084190845,29.046094894,8.7277135849,1.8556740000000003,1
5.0546970367,13.780881882,5.6566061974,47.009979248,13.204479218,1.3114109039,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,2.985011816,23.38253212,14.833762169,2.2084190845,29.046094894,8.7277135849,0.4554303,2
5.0546970367,13.780881882,5.6566061974,47.009979248,13.204479218,1.3114109039,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,2.985011816,23.38253212,14.833762169,2.2084190845,29.046094894,8.7277135849,1.016987,1
5.0546970367,13.780881882,5.6566061974,47.009979248,13.204479218,1.3114109039,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.0,2
5.0546970367,13.780881882,5.6566061974,45.893875122,15.256807327,5.7619318962,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,42.992172241,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.5298891,1
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.0,2
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.6256729,1
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.3245358467,16.220132828,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.17584729999999998,2
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.4226382882,16.227169114,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.562975,1
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.2415061,2
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,1.64769,1
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,14.833762169,2.2084190845,29.046094894,8.7277135849,0.5823687,2
4.7488150597,13.780881882,5.3930830956,45.893875122,15.256807327,5.7619318962,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,15.032694817,2.2084190845,29.298744202,8.9194641113,0.7542699,1
4.7488150597,13.441228627,5.0740108768,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,15.032694817,2.2084190845,29.298744202,8.9194641113,0.34366579999999997,2
4.7488150597,13.441228627,5.0740108768,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.258785248,5.5363059044,3.0867466927,23.202308655,15.032694817,2.2084190845,29.298744202,8.9194641113,0.7138183000000001,1
4.7488150597,13.340229988,4.9791321754,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.48697393,5.5363059044,3.0867466927,23.202308655,15.032694817,2.2084190845,29.298744202,8.9194641113,0.30586959999999996,2
4.7488150597,13.340229988,4.9791321754,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.7141041756,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.0867466927,23.202308655,15.032694817,2.2084190845,29.298744202,8.9194641113,1.052616,1
4.7488150597,13.340229988,4.9791321754,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.8318042755,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.0942000671,23.214056299,15.032694817,2.2084190845,29.298744202,8.9194641113,0.0,2
4.7488150597,13.340229988,4.9791321754,47.149806976,14.745615959,5.6611599922,2.4967648983,16.321212769,7.8318042755,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.365524292,15.032694817,2.2084190845,29.298744202,8.9194641113,1.829337,1
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.365524292,15.032694817,2.2084190845,29.029457092,8.9194641113,0.5379159,2
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.029457092,8.9194641113,1.003639,1
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.5647044182,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.029457092,8.9194641113,0.42891359999999995,2
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.6501184715,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.690383591,8.8247251024,0.5889508000000001,1
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.6799691916,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.658546448,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.881254196,8.7973651886,0.0,2
4.7488150597,13.551096916,5.1210618019,47.82478714,13.504766464,2.5952773094,2.4967648983,16.603471756,7.8318042755,1.6799691916,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.649422819,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.881254196,8.7973651886,0.7894566,1
4.7488150597,13.551096916,5.1210618019,48.855697632,12.730543137,1.9356026649,2.4967648983,16.50980018,7.9009364406,1.6799691916,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.536777496,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.881254196,8.7973651886,0.1147068,2
4.7488150597,13.551096916,5.1210618019,48.855697632,12.730543137,1.9356026649,2.4967648983,16.50980018,7.9009364406,1.6799691916,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.536777496,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.881254196,8.7973651886,1.145521,1
4.7488150597,13.551096916,5.1210618019,48.855697632,12.730543137,1.9356026649,2.4967648983,16.374071121,8.0011081696,1.6799691916,0.81950366497,3.0586783886,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,99.900001526,2.4835755825,43.536777496,5.5363059044,3.1902999878,23.619913101,15.032694817,2.2084190845,29.881254196,8.7973651886,0.20485820000000005,2
